"Data Source","World Development Indicators",

"Last Updated Date","2021-09-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Montenegro","MNE","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15440.7006825473","16403.2537865026","17617.1193609532","16330.7705196157","16585.9981951188","17383.0612884715","17052.2943315065","17692.3384526601","17875.076331357","18645.3895746166","18925.0833937224","20086.5229785715","20908.0396632133","21554.4999963188","18537.8504392256",
"Mongolia","MNG","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6947.73670170481","7964.728465538","8805.22825479679","9882.26678961901","10180.5261220093","10230.9086165986","10121.7687645406","9719.08833649805","10763.0707442278","10844.3420420034","10292.4944664858",
"Northern Mariana Islands","MNP","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","468.515890730805","416.032659857963","443.637928126756","454.015089748116","453.334698082995","495.331782114118","539.409112935084","574.507789225836","628.171000671305","610.655580514997","660.472832990165","655.3921967611","738.25208934928","776.445183346956","787.700804901702","815.393090035593","865.392779465218","908.144885105107","968.470110846873","995.260197199897","1056.24583569022","1116.82350612136","1163.39747426411","1205.31014665117","1240.45693197816","1247.86187064993","1245.44770152418","1265.81583063744","1257.38794102768","",
"Mauritania","MRT","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4473.62586082225","4483.68391142904","4460.17558316893","4576.64110610483","4315.8976154094","4621.94551210486","4965.12339392671","4633.77049292502","4663.76318921273","4720.5500009787","4389.68925418385","4142.853294739","4268.18311216218","4429.95143932787","4507.10030010143","4734.60816475925","5232.79748608251","5009.32235292619","4897.32721485137","4834.48522197868","4701.82083248263","4686.34716490586","4727.90910919559","4792.25119091867","4816.29784077641","4985.89824684735","4955.60474800555","5004.56849838032","5014.92543024603","5131.3036748169","4961.0539307613",
"Mauritius","MUS","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14506.0796224082","15560.1104051363","16165.0732228895","16483.0720107192","16938.0722149106","17443.6433226214","18870.9481970287","20120.1913786721","20834.8488585234","21657.0087992388","22415.4003385527","23536.2478066738","24767.7256217021","25589.7553427913","21193.9359785665",
"Malawi","MWI","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421.21269536741","","","",
"Malaysia","MYS","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9926.57629013916","10511.9374772119","11123.4487036464","11973.5645742629","12754.4472454367","13656.65443592","14637.5971057633","15211.4950098162","13708.2941426101","13975.5178820893","14697.5403451443","14603.0782185336","15175.4687843646","15895.3708005542","16659.080756058","17321.676808544","18207.3079715015","19130.7094791234","19463.7068965319","19041.7195416595","19877.3953310946","20773.278221234","21302.8547479996","22088.8997965903","23108.6473556234","24113.7273997425","24841.4535713688","25910.4468453188","26701.8268250713","27607.3956397694","25948.0015377326",
"North America","NAC","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39729.9592195219","39138.2171747607","39952.466447762","40514.5383494032","41581.0288421457","42219.4364341924","43317.5345770363","44663.0180341197","46042.5060226241","47700.414868733","49215.7976161861","49274.37055176","49712.9800516939","50777.3989454922","52299.1140449053","53679.2865446505","54637.5960740218","55546.1035275258","55132.9885157161","53198.3210224087","54262.2243545212","54866.8328736308","55613.6931064391","56232.5108019238","57229.4298929226","58365.8379531919","58911.9837752326","60042.9240364107","61350.4244575237","62268.0071977274","",
"Namibia","NAM","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6056.93081426443","6457.8968031815","6584.25693243719","6353.64693596695","6298.80219105411","6537.36109803688","6488.10251493503","6610.57182410066","6735.01167100619","6671.49354873965","6988.97066348348","6909.63733539391","7240.54082517931","7656.07735738565","8180.8116111461","8053.27620694609","8541.49438232338","8600.00881589943","8680.90673774391","8527.09188685719","8713.49211012165","9096.06474693477","9268.8363425466","9979.12189343086","10368.1830584802","10659.9645809057","10270.4855915742","9987.11762026467","9780.80253240576","9598.42023358718","8741.895103634",
"New Caledonia","NCL","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1132.710075933","1092.44192596685","1077.95760321753","1046.15843764692","1026.88150574638","1020.17213762117","999.793784103495","981.815934832791","1055.47857479992","1019.43458978053","973.530145460067","1011.38288728342","1027.17500996911","1008.32582363218","988.088347071421","1022.1515140756","1042.21595160973","1031.8164924399","1066.06797235076","1046.82589367527","1093.63461012335","1085.43161207065","1122.61785230227","1142.95625889618","1178.36238330464","1188.00143562516","1193.89952702821","1206.40343242576","1253.23047394284","1278.34627650601","",
"Nigeria","NGA","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3067.38752653909","3006.69692574946","3021.75929431971","2824.65107238536","2765.38145153993","2739.121670347","2794.67015778737","2817.79424287933","2803.7332114822","2817.02999633559","2655.98933386506","2864.22255022375","3191.83753242458","3296.34101168069","3529.89442029379","3631.50145119271","4009.9709435373","4052.19290770233","4226.71434163672","4428.62740674387","4635.55811093691","4758.77867015729","4848.22545692174","5045.01011417918","5311.16215387566","5356.22300059781","5160.48994527888","5031.60397108983","4928.92587325704","4971.47022561684","4739.67480507951",
"Nicaragua","NIC","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2824.80716818665","3054.88676071771","3251.1585639398","3381.04903140892","3528.48758618908","3717.95200428324","3818.39784590753","3850.4373128781","3849.87869102001","3904.6149737339","4076.83816287276","4237.22436478352","4320.5846130089","4503.2604359631","4595.52516953429","4359.54042988189","4501.69321814255","4724.41442112858","4902.05045766637","5028.84485830826","5257.88946357535","5425.20076014249","5535.78679006558","5694.06912934202","5452.45179528963","5262.47876163493","5137.18047174424",
"Netherlands","NLD","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36376.4321396604","37093.3509648623","37331.0678496363","37752.4576194689","38840.6914772373","40101.7386128771","41372.5655055264","42654.0349403569","43802.6282200247","46466.9684092922","48275.1167483347","47931.815720243","47828.1866549246","48320.4534466487","48863.3918414805","48776.6547593246","51497.5872253844","52885.3295090854","52319.9227716268","51096.7739930544","52185.693706201","53325.609147671","52743.9450958955","52336.6713046306","52058.5531454487","53014.5233993269","53050.7096513684","55503.9557655713","56698.8909098641","56850.639522448","",
"Norway","NOR","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41139.7499302807","42086.8994498784","43765.5197550442","44678.9717666001","46915.7711701919","48794.646105952","51012.1018005625","53449.8720801538","54504.5237447362","55335.0739544963","56415.8900450912","58078.7359813946","58720.8714905064","59065.8581414603","60845.7930342853","62585.6027855304","62935.4332981382","63900.4620439447","63301.5413010915","62081.5618356091","62076.5274769937","61820.5779852745","62594.7328517854","62625.5350867899","64501.2913303938","65645.11462024","65813.3730407599","66403.5468385437","66837.7175425751","66340.2082090675","66262.3364674108",
"Nepal","NPL","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2148.81033857901","2107.62223410933","2159.66361161041","2226.86366148632","2288.40228226848","2346.85764263307","2403.79065612832","2521.87578166627","2620.30356242876","2722.89969089884","2805.96019843202","2942.3887509508","3053.14993935756","3263.27674102053","3376.94374643244","3356.59260663604","3601.10887655642","3798.13548185694","3994.22695927878","3844.11701203066",
"Nauru","NRU","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18163.7633213678","","","",
"New Zealand","NZL","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27028.9887026521","24854.6362161001","24926.076353603","26024.0568288943","27099.2993534902","28118.8525188","28352.7966652101","28965.7042344878","29335.8775650798","30373.8820332919","31157.0139096589","32219.1929428612","33159.064385917","34057.5682780431","34592.663063476","35051.297535798","35550.7852370722","36052.5601373506","35331.6071611138","36062.8160303104","35862.8985390612","36543.3467159698","37315.9656194307","38074.4127858243","38843.0575638023","39766.7759964284","40363.2389003456","40700.4649106347","41334.6019572955","41806.0748496769","",
"OECD members","OED","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29422.1424895849","29619.8840638837","30027.2587955858","30165.2035338119","30782.8373118095","31330.0648451674","32131.9238951874","33075.4528057383","33767.4441344087","34624.2194563534","35824.3065540564","36018.5356820465","36289.3690178027","36815.3712517028","37828.0086282681","38693.4513771257","39659.3852095236","40446.7456625469","40225.5826587964","38635.948196037","39650.6025896137","40293.466564617","40553.9271246348","40918.5332344028","41537.1679100899","42299.9851988582","42801.1151012768","43724.475634806","44466.6596826895","44998.3159945179","",
"Oman","OMN","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31130.388616925","31007.4361492894","32763.7727021833","33750.278804747","32785.164428434","31662.8688358216","31460.4053581601","30978.9220706894","32045.0969499231","32443.0284250708","32895.8726143645","33132.5112677979","31587.62563031","30121.4075140112","30509.3591420642","30523.0205781201","28604.3631508158","29130.3763792911","29269.3337232622","27772.3136885224","26385.9200171136","25086.7978455376","",
"Other small states","OSS","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2841.10812271483","2897.66839566964","3033.31552943608","2993.51057966633","3015.21584016239","3080.78608144801","3133.87124866655","3062.75728697758","3039.77297035161","3097.34912004538","3160.71068967976","3183.55116144131","3178.95183042018","3303.05547006845","3485.40968970463","3631.12055375057","3761.37243748303","3838.63777080853","3820.41816601015","3829.37186190546","3835.51292389693","3873.46097783099","3924.47988596316","4006.32756891408","4105.22894229208","4207.01030783648","4337.27793812374","4495.95069035126","4657.88039247394","4596.1939692181","4522.8646857598",
"Panama","PAN","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10403.2781706459","10837.6443653508","11632.9129016719","12288.1427680425","12536.8278020279","12266.6706955742","12576.5715715835","12961.340333294","13595.857353944","13680.5265928098","14003.4398903928","13735.2600854809","14236.1724122829","14088.5096199768","14661.9390785926","15155.2125490406","16169.9899179504","18074.0963336351","19487.5052235877","19485.3759428792","19706.7724372465","22126.3739942984","23547.196577875","24821.1996273956","24960.1456225961","26590.9816555645","27189.17998922","28606.4763916694","28838.2077967721","29360.8420590428","",
"Peru","PER","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4943.4056465089","5137.23740241403","4990.04982251167","5133.39579449071","5629.32925920738","5912.58558441988","6041.51086514855","6334.45483495685","6260.68371440746","6251.09740339529","6297.77334554582","6293.02704702531","6529.78283401295","6672.76449610118","6813.76231404969","7094.57519911714","7385.38879410324","7970.52507871732","8722.2179687246","8806.39210148432","9317.26628419698","9796.88741338983","10448.8787929529","11112.5915238948","11339.0841656134","11705.7437273601","11899.5398954253","11931.1289336144","12142.6601531899","12303.6887272262","10889.7288607812",
"Philippines","PHL","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4157.28364817653","4081.12800337798","4058.88029233148","4069.48450255383","4198.3378991714","4305.03691351849","4486.85718128163","4690.0205370182","4936.97734333285","4963.72025493696","4895.57711798459","4939.26469593201","5012.01766224507","5154.07400828583","5374.08417341769","5556.40585860789","5719.63604183398","5976.07826862494","6149.8480503106","6268.00835654623","6600.7668090015","6697.5165654066","7055.38591796323","7458.80151498977","7789.27525331346","8143.5431538392","8564.17133951361","9016.76219365647","9414.4477973651","9790.63736670708","8558.59461926961",
"Palau","PLW","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16508.9016050923","16790.9269317433","17729.6895115307","17185.3686286498","15860.5297933155","16226.6373496597","17431.633584214","17901.3054124218","17420.0954801006","18294.8992906521","19737.2810018537","19891.541804878","18966.4270064984","19796.7437688412","","",
"Papua New Guinea","PNG","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4201.13529580547","","","",
"Poland","POL","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12291.4033477499","13132.0348359898","13965.2512038855","14612.8832224921","15307.0876851017","16202.0542716789","16426.7611213786","16766.4472896344","17257.3419050351","17724.3045062924","18617.8080475997","19700.2524679433","20831.2273063731","22063.0087667685","22379.3805362855","23157.7962462664","24243.5869318457","24534.3751055995","24915.3347712035","25669.598654985","26789.4282190938","27555.7172421684","28824.7762505705","30368.2775582528","31800.4092623134","31254.7332195919",
"Pre-demographic dividend","PRE","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2234.84429299452","2187.85951839542","2170.03423693518","2069.45500979439","2039.47012836812","2041.6526420996","2097.68029359312","2116.25483400352","2131.94333888102","2132.15098148556","2070.62581294305","2156.057123824","2289.52618724453","2346.59308944295","2447.55027126234","2528.82249924802","2696.98655882806","2787.39473889044","2900.20143296599","2981.3554741155","3053.30369434676","3110.8821976698","3218.81374691045","3308.2765056383","3417.38135261047","3460.39222955379","3468.38518337121","3424.78972771082","3392.209156236","3418.58508040982","3289.23154165712",
"Puerto Rico","PRI","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19646.0465209482","20089.7425982422","19910.0511971357","20523.187555561","20748.6696272181","22731.5999430466","21279.5728091432","22235.6809263756","21562.5925776176","23290.6922780878","24361.2672695607","23146.9148419644","22544.8605425498","22179.060531095","25140.6841253491","24604.6186333742","24680.1909390707","25214.5297157825","24077.4527297236","22697.4330830287","21868.9525102102","21820.6208799321","23332.4366308835","23645.7238753747","23638.7129029222","23569.6378157796","23366.5337737358","22937.6771235541","23438.9022400932","23604.8087020301","23655.9884302661",
"Korea, Dem. People's Rep.","PRK","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23493.475973371","24625.5160157957","25023.0599862098","24502.3138066742","24604.0268108397","25717.8684548942","26469.6284254966","27321.3087961604","28447.0019737611","29381.344692716","29911.2894071212","30248.5317025653","30370.7580651275","30125.9246788573","30515.2441125406","30676.1495969861","30652.5084745709","31347.2283703792","31260.4483400406","30238.4162112784","30806.1902284533","30812.508575098","29460.2576290142","29649.5559822174","29831.4560305211","30286.3613864427","31071.3992925594","32269.0415523756","33211.2372324431","34001.8039626102","31696.4016544909",
"Paraguay","PRY","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8360.48589765773","8800.24636985065","8673.80131976906","8479.86868859571","8170.28664022212","7479.68123172399","7372.03689958223","7400.03772368834","6982.83556830615","7313.92887043092","7430.4425050925","7967.30966959423","8677.02402876236","9225.9864758326","9041.02233024922","9908.75252292189","10334.6258160353","10038.1883110304","10762.3775941869","11221.4654873853","11388.3910835451","11681.9031883149","12174.1221852617","12402.409117346","12241.6658368809","11938.6506134197",
"West Bank and Gaza","PSE","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4454.27876338485","4586.25849415702","4398.38260645196","4878.19792804888","5608.46682516213","5914.59495048261","5047.74661990461","4308.19037311298","3619.17639072731","4021.65425480642","4713.61733601698","5196.76485596635","5062.73934880619","5180.9456776313","5423.21791078323","5602.10969059294","5751.60078313149","6183.91370055421","6438.21521254066","6653.21303612396","6611.0612919988","6807.37001125367","7258.74213326188","7246.81197007629","7389.35188366814","7355.60135613642","6279.65475272035",
"Pacific island small states","PSS","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32144.4704096906","32374.5715200269","32693.8744244302","32682.2793998349","33289.4241004485","33976.971372866","34757.2813426282","35705.9862022283","36472.8607015522","37564.9575123139","38912.9138912091","39356.8692741593","39733.9524680446","40408.4364354133","41558.8103178857","42510.9590552016","43559.6262664305","44457.4718110037","44218.1174007065","42489.5620071783","43573.0300003696","44189.3240666118","44423.6149938092","44769.7274627107","45377.3317946069","46106.3811005921","46673.6035375612","47736.7729094912","48620.5770813141","49350.5265437836","",
"French Polynesia","PYF","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91499.8631527767","","","",
"Romania","ROU","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13289.9656214232","11711.8723827877","10746.6561619412","10906.9416494579","11361.4042746585","12071.1478246825","12559.3321407899","11975.3403845218","11722.0725850743","11692.6222919475","12061.086979896","12876.9108601256","13803.5980638738","14043.544838677","15300.3536950617","16308.5650077058","17631.4511184287","18782.2101201431","21553.100209612","20747.3912578903","20075.4321437288","20537.1863477831","20942.6843866431","21879.0105990828","23006.3970011882","23639.2357874437","24814.6796468225","26756.32779685","27979.1659765309","29426.1903630313","28326.3555613126",
"Russian Federation","RUS","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21447.8246109378","20289.2474304682","17177.2574491715","15713.3996677563","13825.246383844","13206.5593113049","12659.2568400555","12768.8180199855","11865.193264877","12709.265482555","14185.3469331243","15178.0841402978","15886.5936788553","16926.0100726786","18366.3937728526","19541.5493174762","21083.292575594","23081.1944206809","24119.8948663173","22201.9557261587","23185.2856611676","24157.0564020548","25053.7934482458","25335.3254411531","25127.7272712115","24770.7516602227","24798.2927789541","25233.8425670844","25977.6121232521","26317.805870873","25841.8396993824",
"Rwanda","RWA","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933.391138968764","935.049406935574","1047.10241703465","1027.24281728944","540.40539448811","748.932319926285","810.133970902326","864.372857659809","867.079871107304","842.431029174912","861.216518683656","897.106126492893","993.610573868053","995.861375496582","1054.85604709494","1138.24199456216","1215.38506709022","1281.57701375211","1383.59720278633","1432.01841637938","1495.11509702269","1574.15205045027","1660.3304079555","1690.74669987577","1739.97432475017","1853.47517306703","1897.46153171105","1913.03407134632","2014.35745391633","2153.69563061297","2051.53240186371",
"South Asia","SAS","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1893.25856053118","1884.59681649135","1951.13806669638","1994.58348625125","2070.98240504179","2171.36550515695","2274.35618920977","2313.27582492946","2393.24429119879","2534.12823203255","2584.88554436975","2654.04548521399","2705.20091926724","2852.03423489608","3018.65859544447","3192.91718509054","3383.10136292404","3580.88510541277","3638.09698814967","3833.5699283371","4050.06574759496","4207.53371314743","4367.23316620134","4565.91660025244","4820.7135594838","5114.61673310269","5399.82852614081","5729.08867290816","6028.89442682967","6204.02234470363","5704.95768921278",
"Saudi Arabia","SAU","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42183.1187893993","40741.5447412248","38447.6849731857","41423.5942009685","43532.2297052565","44734.8634937157","44807.1257369761","44629.1085674196","46324.4371942327","44059.1727839072","44723.274470641","47852.0167067271","48932.6642296404","48894.5610791878","49392.3518417081","50124.9895132508","49681.6865438124","48041.1730520056","48123.7528972535","47494.8867261308","45232.2114475314",
"Sudan","SDN","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1462.18273588072","1428.22488135748","1529.65146283732","1603.47287375184","1614.69690553762","1681.92538171746","1786.11413339095","1942.05426108695","1964.49991906509","1949.52971210529","2001.76579694672","2086.05809394635","2164.22192621582","2252.54467737531","2257.34497347732","2366.05408828951","2362.56589343577","2683.12837547669","2723.19898112833","2821.71139783547","2837.87971813191","3162.42856835802","3635.36361377779","3743.5192024083","4073.99933699306","4129.73769810959","4195.9416069996","4269.23913782092","4258.21912108262","3989.43802116558","3757.44143533344",
"Senegal","SEN","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2415.24033672401","2405.06668605244","2387.01928963047","2329.87856161336","2265.22588711563","2331.28458359447","2347.49722100021","2358.33599861702","2447.43764085128","2526.74447570929","2562.33061061555","2615.47330105621","2548.67860724494","2634.26326379702","2693.46725220244","2740.32663100776","2739.20104351428","2743.45506358301","2776.55472426139","2755.26853778958","2774.91019843316","2718.22110614058","2746.97597569901","2734.08902188124","2816.8431441888","2903.30255713393","2987.65141638952","3114.3041006732","3224.81313354186","3267.61733535126","3220.34689653249",
"Singapore","SGP","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88088.2661463119","","","",
"Solomon Islands","SLB","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2237.20169308207","2283.46813934883","2508.50325652319","2602.00001455684","2749.69149654005","2911.13945926868","2890.53009776595","2775.10606018917","2739.05331583295","2599.180549727","2230.0347540574","2018.28578109585","1868.54043415965","1962.88666719704","2071.18593824484","2128.4022439753","2122.22939358771","2103.22583740727","2123.51943521257","2126.05977469029","2314.73132979258","2366.47861393199","2407.93413382433","2600.21778798481","2524.60887432694","2472.17766549701","2514.50944084587","2610.62443410833","2663.38647659718","2632.3679401264","2541.3353707006",
"Sierra Leone","SLE","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938.046977257506","1137.16525728319","1192.1466171379","1212.795893117","1218.72089522326","1234.14399238713","1387.84506306142","1466.83932094596","1494.74478041022","1432.29444329905","1450.98935868215","1712.27954002079","1946.57041240172","1960.9072317266","1533.9540972958","1438.84150628489","1594.30888955222","1537.49935304736","1700.85806104045","1584.75999395764",
"El Salvador","SLV","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5124.01623580641","5125.77203911611","5461.96424733452","5710.06748797021","5931.53991165012","6145.76590700528","6116.65764616374","6222.85951439027","6338.05248380292","6350.68008129351","6403.6199462608","6415.17265526153","6450.14232348185","6470.60612206615","6488.90837444582","6632.45588682014","6936.92227059456","7041.22408638667","7238.92731770604","6985.07549496194","7122.66442794965","7355.33860485001","7447.19059520243","7541.40414798097","7634.97335819641","7765.39074610101","7878.65440043241","7984.42415545618","8134.29591544174","8358.7915786351","7632.411760078",
"San Marino","SMR","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","861.189883752904","","","",
"Serbia","SRB","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8876.68651425588","9203.31489421653","8367.92596424859","8902.32453654194","9535.58552123106","10109.3053574882","10554.5662926887","11510.0164040003","12143.4964039776","12795.2513847836","13406.0456862669","14278.6865767609","14133.0973903973","14211.4926344515","14350.2585979123","14420.0282768049","14803.4775044462","14647.925677877","14858.9070420529","15294.1687074027","15538.6237023284","16565.759030625","17299.8825886047","17647.4979279101",
